"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"JA000047759","1996-09-29","35.017","135.733","46.0","KYOTO, JA",,,,,"  237",",,S",,,"  199","H,,S"
"JA000047759","1996-09-30","35.017","135.733","46.0","KYOTO, JA","  239","B,,S",,,"  199",",,S","  150",",,S","  171","H,,S"
"JA000047759","1996-10-01","35.017","135.733","46.0","KYOTO, JA",,,,,"  246",",,S",,,"  199","H,,S"
"JA000047759","1996-10-02","35.017","135.733","46.0","KYOTO, JA",,,,,"  259",",,S","  153",",,S","  204","H,,S"
"JA000047759","1996-10-03","35.017","135.733","46.0","KYOTO, JA","  196","B,,S",,,"  220",",,S",,,"  177","H,,S"
"JA000047759","1996-10-04","35.017","135.733","46.0","KYOTO, JA",,,,,"  250",",,S","  148",",,S","  186","H,,S"
"JA000047759","1996-10-05","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  239",",,S",,,"  184","H,,S"
"JA000047759","1996-10-06","35.017","135.733","46.0","KYOTO, JA",,,,,"  263",",,S","  140",",,S","  216","H,,S"
"JA000047759","1996-10-07","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  261",",,S",,,"  198","H,,S"
"JA000047759","1996-10-08","35.017","135.733","46.0","KYOTO, JA","  109","B,,S",,,"  166",",,S",,,"  157","H,,S"
"JA000047759","1996-10-09","35.017","135.733","46.0","KYOTO, JA",,,,,"  229",",,S",,,"  166","H,,S"
"JA000047759","1996-10-10","35.017","135.733","46.0","KYOTO, JA",,,,,"  242",",,S","  111",",,S","  183","H,,S"
"JA000047759","1996-10-11","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  198",",,S","  146",",,S","  189","H,,S"
"JA000047759","1996-10-12","35.017","135.733","46.0","KYOTO, JA","  201","B,,S",,,"  221",",,S",,,"  180","H,,S"
"JA000047759","1996-10-13","35.017","135.733","46.0","KYOTO, JA",,,,,"  264",",,S",,,"  193","H,,S"
"JA000047759","1996-10-14","35.017","135.733","46.0","KYOTO, JA","  409","B,,S",,,"  187",",,S",,,"  158","H,,S"
"JA000047759","1996-10-15","35.017","135.733","46.0","KYOTO, JA",,,,,"  234",",,S",,,"  163","H,,S"
"JA000047759","1996-10-16","35.017","135.733","46.0","KYOTO, JA",,,,,"  201",",,S",,,"  138","H,,S"
"JA000047759","1996-10-17","35.017","135.733","46.0","KYOTO, JA",,,,,"  216",",,S","   84",",,S","  145","H,,S"
"JA000047759","1996-10-18","35.017","135.733","46.0","KYOTO, JA",,,,,"  203",",,S","   98",",,S","  164","H,,S"
"JA000047759","1996-10-19","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  237",",,S","  121",",,S","  177","H,,S"
"JA000047759","1996-10-20","35.017","135.733","46.0","KYOTO, JA",,,,,"  194",",,S",,,"  131","H,,S"
"JA000047759","1996-10-21","35.017","135.733","46.0","KYOTO, JA",,,,,"  192",",,S","   82",",,S","  144","H,,S"
"JA000047759","1996-10-22","35.017","135.733","46.0","KYOTO, JA",,,,,"  232",",,S","  117",",,S","  173","H,,S"
"JA000047759","1996-10-23","35.017","135.733","46.0","KYOTO, JA",,,,,"  228",",,S","  127",",,S","  184","H,,S"
"JA000047759","1996-10-24","35.017","135.733","46.0","KYOTO, JA",,,,,"  247",",,S",,,"  193","H,,S"
"JA000047759","1996-10-25","35.017","135.733","46.0","KYOTO, JA",,,,,"  264",",,S",,,"  204","H,,S"
"JA000047759","1996-10-26","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  169",",,S",,,"  116","H,,S"
"JA000047759","1996-10-27","35.017","135.733","46.0","KYOTO, JA",,,,,"  184",",,S","   69",",,S","  142","H,,S"
"JA000047759","1996-10-28","35.017","135.733","46.0","KYOTO, JA","   20","B,,S",,,"  173",",,S","  108",",,S","  152","H,,S"
"JA000047759","1996-10-29","35.017","135.733","46.0","KYOTO, JA",,,,,"  230",",,S",,,"  158","H,,S"
"JA000047759","1996-10-30","35.017","135.733","46.0","KYOTO, JA",,,,,"  247",",,S","  107",",,S","  185","H,,S"
"JA000047759","1996-10-31","35.017","135.733","46.0","KYOTO, JA",,,,,"  231",",,S","  149",",,S","  181","H,,S"
"JA000047759","1996-11-01","35.017","135.733","46.0","KYOTO, JA","  201","B,,S",,,"  192",",,S","  158",",,S","  186","H,,S"
"JA000047759","1996-11-02","35.017","135.733","46.0","KYOTO, JA",,,,,"  227",",,S",,,"  178","H,,S"
"JA000047759","1996-11-03","35.017","135.733","46.0","KYOTO, JA",,,,,"  216",",,S",,,"  147","H,,S"
"JA000047759","1996-11-04","35.017","135.733","46.0","KYOTO, JA",,,,,"  224",",,S","   83",",,S","  178","H,,S"
"JA000047759","1996-11-05","35.017","135.733","46.0","KYOTO, JA","   89","B,,S",,,"  207",",,S","  161",",,S","  183","H,,S"
"JA000047759","1996-11-06","35.017","135.733","46.0","KYOTO, JA","   10","B,,S",,,"  186",",,S",,,"  118","H,,S"
"JA000047759","1996-11-07","35.017","135.733","46.0","KYOTO, JA",,,,,"  177",",,S","   63",",,S","  146","H,,S"
"JA000047759","1996-11-08","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  170",",,S","  135",",,S","  155","H,,S"
"JA000047759","1996-11-09","35.017","135.733","46.0","KYOTO, JA","    5","B,,S",,,"  228",",,S","  142",",,S","  193","H,,S"
"JA000047759","1996-11-10","35.017","135.733","46.0","KYOTO, JA",,,,,"  220",",,S",,,"  168","H,,S"
"JA000047759","1996-11-11","35.017","135.733","46.0","KYOTO, JA",,,,,"  194",",,S","  133",",,S","  167","H,,S"
"JA000047759","1996-11-12","35.017","135.733","46.0","KYOTO, JA","   71","B,,S",,,"  173",",,S",,,"  115","H,,S"
"JA000047759","1996-11-13","35.017","135.733","46.0","KYOTO, JA","   10","B,,S",,,"  107",",,S",,,"   63","H,,S"
"JA000047759","1996-11-14","35.017","135.733","46.0","KYOTO, JA",,,,,"  138",",,S","   36",",,S","   95","H,,S"
"JA000047759","1996-11-15","35.017","135.733","46.0","KYOTO, JA",,,,,"  151",",,S","   60",",,S","   99","H,,S"
"JA000047759","1996-11-16","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  131",",,S",,,"   74","H,,S"
"JA000047759","1996-11-17","35.017","135.733","46.0","KYOTO, JA",,,,,"  139",",,S","   27",",,S","  108","H,,S"
"JA000047759","1996-11-18","35.017","135.733","46.0","KYOTO, JA",,,,,"  154",",,S",,,"  102","H,,S"
"JA000047759","1996-11-19","35.017","135.733","46.0","KYOTO, JA",,,,,"  152",",,S",,,"   90","H,,S"
"JA000047759","1996-11-20","35.017","135.733","46.0","KYOTO, JA",,,,,"  154",",,S","   42",",,S","   99","H,,S"
"JA000047759","1996-11-21","35.017","135.733","46.0","KYOTO, JA",,,,,"  181",",,S","   68",",,S","  122","H,,S"
"JA000047759","1996-11-22","35.017","135.733","46.0","KYOTO, JA",,,,,"  163",",,S",,,"  102","H,,S"
"JA000047759","1996-11-23","35.017","135.733","46.0","KYOTO, JA",,,,,"  161",",,S",,,"   99","H,,S"
"JA000047759","1996-11-24","35.017","135.733","46.0","KYOTO, JA",,,,,"  173",",,S","   46",",,S","  101","H,,S"
"JA000047759","1996-11-25","35.017","135.733","46.0","KYOTO, JA",,,,,"  177",",,S",,,"  104","H,,S"
"JA000047759","1996-11-26","35.017","135.733","46.0","KYOTO, JA",,,,,"  168",",,S","   45",",,S","  137","H,,S"
"JA000047759","1996-11-27","35.017","135.733","46.0","KYOTO, JA","   56","B,,S",,,"  141",",,S",,,"  122","H,,S"
"JA000047759","1996-11-28","35.017","135.733","46.0","KYOTO, JA",,,,,"  135",",,S",,,"   76","H,,S"
"JA000047759","1996-11-29","35.017","135.733","46.0","KYOTO, JA",,,,,"   97",",,S","   34",",,S","   61","H,,S"
"JA000047759","1996-11-30","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  111",",,S",,,"   60","H,,S"
"JA000047759","1996-12-01","35.017","135.733","46.0","KYOTO, JA","    5","B,,S",,,"   70",",,S",,,"   27","H,,S"
"JA000047759","1996-12-02","35.017","135.733","46.0","KYOTO, JA","   41","B,,S",,,"   85",",,S","   -7",",,S","   38","H,,S"
"JA000047759","1996-12-03","35.017","135.733","46.0","KYOTO, JA",,,,,"  114",",,S","    5",",,S","   48","H,,S"
"JA000047759","1996-12-04","35.017","135.733","46.0","KYOTO, JA",,,,,"  116",",,S","    9",",,S","   91","H,,S"
"JA000047759","1996-12-05","35.017","135.733","46.0","KYOTO, JA","  460","B,,S",,,"  141",",,S",,,"  101","H,,S"
"JA000047759","1996-12-06","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   88",",,S",,,"   39","H,,S"
"JA000047759","1996-12-07","35.017","135.733","46.0","KYOTO, JA",,,,,"   98",",,S","   -7",",,S","   44","H,,S"
"JA000047759","1996-12-08","35.017","135.733","46.0","KYOTO, JA",,,,,"  108",",,S","    6",",,S","   52","H,,S"
"JA000047759","1996-12-09","35.017","135.733","46.0","KYOTO, JA",,,,,"  137",",,S","   14",",,S","   73","H,,S"
"JA000047759","1996-12-10","35.017","135.733","46.0","KYOTO, JA",,,,,"  104",",,S","   42",",,S","   82","H,,S"
"JA000047759","1996-12-11","35.017","135.733","46.0","KYOTO, JA",,,,,"  129",",,S",,,"   72","H,,S"
"JA000047759","1996-12-12","35.017","135.733","46.0","KYOTO, JA",,,,,"  140",",,S","   26",",,S","   78","H,,S"
"JA000047759","1996-12-13","35.017","135.733","46.0","KYOTO, JA",,,,,"  149",",,S","   36",",,S","   89","H,,S"
"JA000047759","1996-12-14","35.017","135.733","46.0","KYOTO, JA",,,,,"  164",",,S","   37",",,S","   98","H,,S"
"JA000047759","1996-12-15","35.017","135.733","46.0","KYOTO, JA",,,,,"  152",",,S",,,"   86","H,,S"
"JA000047759","1996-12-16","35.017","135.733","46.0","KYOTO, JA",,,,,"  169",",,S","   38",",,S","  139","H,,S"
"JA000047759","1996-12-17","35.017","135.733","46.0","KYOTO, JA",,,,,,,,,"  132","H,,S"
"JA000047759","1996-12-18","35.017","135.733","46.0","KYOTO, JA","    5","B,,S",,,"  134",",,S",,,"   83","H,,S"
"JA000047759","1996-12-19","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   81",",,S",,,"   49","H,,S"
"JA000047759","1996-12-20","35.017","135.733","46.0","KYOTO, JA",,,,,"   97",",,S",,,"   46","H,,S"
"JA000047759","1996-12-21","35.017","135.733","46.0","KYOTO, JA",,,,,"  119",",,S","    6",",,S","   56","H,,S"
"JA000047759","1996-12-22","35.017","135.733","46.0","KYOTO, JA",,,,,"  134",",,S","    7",",,S","   91","H,,S"
"JA000047759","1996-12-23","35.017","135.733","46.0","KYOTO, JA","   20","B,,S",,,"   79",",,S",,,"   35","H,,S"
"JA000047759","1996-12-24","35.017","135.733","46.0","KYOTO, JA",,,,,"  106",",,S","   -4",",,S","   51","H,,S"
"JA000047759","1996-12-25","35.017","135.733","46.0","KYOTO, JA",,,,,"  141",",,S","   19",",,S","   89","H,,S"
"JA000047759","1996-12-26","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  112",",,S",,,"   64","H,,S"
"JA000047759","1996-12-27","35.017","135.733","46.0","KYOTO, JA",,,,,"  119",",,S","   21",",,S","   58","H,,S"
"JA000047759","1996-12-28","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  125",",,S",,,"   62","H,,S"
"JA000047759","1996-12-29","35.017","135.733","46.0","KYOTO, JA",,,,,"  119",",,S","    9",",,S","   58","H,,S"
"JA000047759","1996-12-30","35.017","135.733","46.0","KYOTO, JA",,,,,"  149",",,S","   15",",,S","   77","H,,S"
"JA000047759","1996-12-31","35.017","135.733","46.0","KYOTO, JA",,,,,"  147",",,S","   37",",,S","   85","H,,S"
"JA000047759","1997-01-01","35.017","135.733","46.0","KYOTO, JA",,,,,"  172",",,S","   41",",,S","  121","H,,S"
"JA000047759","1997-01-02","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   85",",,S",,,"   45","H,,S"
"JA000047759","1997-01-03","35.017","135.733","46.0","KYOTO, JA",,,,,"   96",",,S","   13",",,S","   53","H,,S"
"JA000047759","1997-01-04","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   85",",,S",,,"   41","H,,S"
"JA000047759","1997-01-05","35.017","135.733","46.0","KYOTO, JA",,,,,"   67",",,S","   10",",,S","   42","H,,S"
"JA000047759","1997-01-06","35.017","135.733","46.0","KYOTO, JA","    5","B,,S",,,"   86",",,S",,,"   46","H,,S"
"JA000047759","1997-01-07","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   77",",,S","   11",",,S","   43","H,,S"
"JA000047759","1997-01-08","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   84",",,S",,,"   33","H,,S"
"JA000047759","1997-01-09","35.017","135.733","46.0","KYOTO, JA","    5","B,,S",,,"   90",",,S",,,"   33","H,,S"
"JA000047759","1997-01-10","35.017","135.733","46.0","KYOTO, JA",,,,,"   90",",,S",,,"   39","H,,S"
"JA000047759","1997-01-11","35.017","135.733","46.0","KYOTO, JA",,,,,"   96",",,S","    4",",,S","   54","H,,S"
"JA000047759","1997-01-12","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   86",",,S",,,"   53","H,,S"
"JA000047759","1997-01-13","35.017","135.733","46.0","KYOTO, JA",,,,,"  110",",,S",,,"   49","H,,S"
"JA000047759","1997-01-14","35.017","135.733","46.0","KYOTO, JA",,,,,"   97",",,S","    6",",,S","   64","H,,S"
"JA000047759","1997-01-15","35.017","135.733","46.0","KYOTO, JA",,,,,,,,,"   37","H,,S"
"JA000047759","1997-01-16","35.017","135.733","46.0","KYOTO, JA",,,,,"  104",",,S","    2",",,S","   48","H,,S"
"JA000047759","1997-01-17","35.017","135.733","46.0","KYOTO, JA",,,,,"  124",",,S","    9",",,S","   66","H,,S"
"JA000047759","1997-01-18","35.017","135.733","46.0","KYOTO, JA",,,,,"  139",",,S","   35",",,S","   77","H,,S"
"JA000047759","1997-01-19","35.017","135.733","46.0","KYOTO, JA",,,,,"  101",",,S",,,"   54","H,,S"
"JA000047759","1997-01-20","35.017","135.733","46.0","KYOTO, JA",,,,,"  120",",,S","   11",",,S","   61","H,,S"
"JA000047759","1997-01-21","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  108",",,S",,,"    6","H,,S"
"JA000047759","1997-01-22","35.017","135.733","46.0","KYOTO, JA","   84","B,,S",,,"   31",",,S","  -55",",,S","   10","H,,S"
"JA000047759","1997-01-23","35.017","135.733","46.0","KYOTO, JA",,,"   20",",,S","   65",",,S","   10",",,S","   42","H,,S"
"JA000047759","1997-01-24","35.017","135.733","46.0","KYOTO, JA",,,"   10",",,S","   44",",,S",,,"   27","H,,S"
"JA000047759","1997-01-25","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   67",",,S","   14",",,S","   36","H,,S"
"JA000047759","1997-01-26","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   72",",,S",,,"   36","H,,S"
"JA000047759","1997-01-27","35.017","135.733","46.0","KYOTO, JA",,,,,"  115",",,S","    4",",,S","   57","H,,S"
"JA000047759","1997-01-28","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   95",",,S","   12",",,S","   51","H,,S"
"JA000047759","1997-01-29","35.017","135.733","46.0","KYOTO, JA",,,,,"   66",",,S",,,"   29","H,,S"
"JA000047759","1997-01-30","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   60",",,S","  -10",",,S","   27","H,,S"
"JA000047759","1997-01-31","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   61",",,S",,,"   28","H,,S"
"JA000047759","1997-02-01","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   79",",,S","   -1",",,S","   33","H,,S"
"JA000047759","1997-02-02","35.017","135.733","46.0","KYOTO, JA","   20","B,,S",,,"   67",",,S","    2",",,S","   36","H,,S"
"JA000047759","1997-02-03","35.017","135.733","46.0","KYOTO, JA","   81","B,,S",,,"   85",",,S",,,"   29","H,,S"
"JA000047759","1997-02-04","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   54",",,S","    3",",,S","   32","H,,S"
"JA000047759","1997-02-05","35.017","135.733","46.0","KYOTO, JA",,,,,"   72",",,S",,,"   38","H,,S"
"JA000047759","1997-02-06","35.017","135.733","46.0","KYOTO, JA",,,,,"  109",",,S",,,"   53","H,,S"
"JA000047759","1997-02-07","35.017","135.733","46.0","KYOTO, JA",,,,,"   79",",,S",,,"   42","H,,S"
"JA000047759","1997-02-08","35.017","135.733","46.0","KYOTO, JA",,,,,"  123",",,S",,,"   57","H,,S"
"JA000047759","1997-02-09","35.017","135.733","46.0","KYOTO, JA",,,,,"  143",",,S","    2",",,S","   61","H,,S"
"JA000047759","1997-02-10","35.017","135.733","46.0","KYOTO, JA",,,,,"  135",",,S","    4",",,S","   70","H,,S"
"JA000047759","1997-02-11","35.017","135.733","46.0","KYOTO, JA","   20","B,,S",,,"   72",",,S",,,"   29","H,,S"
"JA000047759","1997-02-12","35.017","135.733","46.0","KYOTO, JA","   51","B,,S",,,"   64",",,S",,,"   24","H,,S"
"JA000047759","1997-02-13","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   69",",,S",,,"   18","H,,S"
"JA000047759","1997-02-14","35.017","135.733","46.0","KYOTO, JA",,,,,"   92",",,S","  -20",",,S","   31","H,,S"
"JA000047759","1997-02-15","35.017","135.733","46.0","KYOTO, JA",,,,,"  109",",,S","   -4",",,S","   72","H,,S"
"JA000047759","1997-02-16","35.017","135.733","46.0","KYOTO, JA","  150","B,,S",,,"  106",",,S",,,"   62","H,,S"
"JA000047759","1997-02-17","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   72",",,S",,,"   38","H,,S"
"JA000047759","1997-02-18","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"   91",",,S",,,"   31","H,,S"
"JA000047759","1997-02-19","35.017","135.733","46.0","KYOTO, JA","    5","B,,S",,,"   68",",,S","    1",",,S","   27","H,,S"
"JA000047759","1997-02-20","35.017","135.733","46.0","KYOTO, JA",,,,,"  100",",,S","    3",",,S","   66","H,,S"
"JA000047759","1997-02-21","35.017","135.733","46.0","KYOTO, JA","   10","B,,S",,,"   73",",,S",,,"    9","H,,S"
"JA000047759","1997-02-22","35.017","135.733","46.0","KYOTO, JA","   10","B,,S",,,"   31",",,S","  -24",",,S","    7","H,,S"
"JA000047759","1997-02-23","35.017","135.733","46.0","KYOTO, JA",,,,,"   94",",,S",,,"   34","H,,S"
"JA000047759","1997-02-24","35.017","135.733","46.0","KYOTO, JA",,,,,"  146",",,S","  -13",",,S","   63","H,,S"
"JA000047759","1997-02-25","35.017","135.733","46.0","KYOTO, JA",,,,,"  132",",,S",,,"  100","H,,S"
"JA000047759","1997-02-26","35.017","135.733","46.0","KYOTO, JA",,,,,"  131",",,S",,,"   73","H,,S"
"JA000047759","1997-02-27","35.017","135.733","46.0","KYOTO, JA",,,,,"  136",",,S",,,"   73","H,,S"
"JA000047759","1997-02-28","35.017","135.733","46.0","KYOTO, JA",,,,,"  187",",,S","   18",",,S","  125","H,,S"
"JA000047759","1997-03-01","35.017","135.733","46.0","KYOTO, JA","  119","B,,S",,,"  116",",,S",,,"   62","H,,S"
"JA000047759","1997-03-02","35.017","135.733","46.0","KYOTO, JA",,,,,"  118",",,S","   11",",,S","   76","H,,S"
"JA000047759","1997-03-03","35.017","135.733","46.0","KYOTO, JA",,,,,"   90",",,S",,,"   47","H,,S"
"JA000047759","1997-03-04","35.017","135.733","46.0","KYOTO, JA",,,,,,,"    7",",,S","   71","H,,S"
"JA000047759","1997-03-05","35.017","135.733","46.0","KYOTO, JA",,,,,"  152",",,S","   16",",,S","   89","H,,S"
"JA000047759","1997-03-06","35.017","135.733","46.0","KYOTO, JA",,,,,"  193",",,S","   37",",,S","  144","H,,S"
"JA000047759","1997-03-07","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  222",",,S",,,"  129","H,,S"
"JA000047759","1997-03-08","35.017","135.733","46.0","KYOTO, JA",,,,,"  148",",,S",,,"   89","H,,S"
"JA000047759","1997-03-09","35.017","135.733","46.0","KYOTO, JA",,,,,"  148",",,S",,,"   68","H,,S"
"JA000047759","1997-03-10","35.017","135.733","46.0","KYOTO, JA",,,,,"  142",",,S","   14",",,S","   97","H,,S"
"JA000047759","1997-03-11","35.017","135.733","46.0","KYOTO, JA",,,,,,,,,"   73","H,,S"
"JA000047759","1997-03-12","35.017","135.733","46.0","KYOTO, JA",,,,,,,"   20",",,S","   84","H,,S"
"JA000047759","1997-03-13","35.017","135.733","46.0","KYOTO, JA",,,,,,,"   39",",,S","  119","H,,S"
"JA000047759","1997-03-14","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  187",",,S","   94",",,S","  138","H,,S"
"JA000047759","1997-03-15","35.017","135.733","46.0","KYOTO, JA","  150","B,,S",,,"  145",",,S",,,"  102","H,,S"
"JA000047759","1997-03-16","35.017","135.733","46.0","KYOTO, JA",,,,,"  123",",,S",,,"   84","H,,S"
"JA000047759","1997-03-17","35.017","135.733","46.0","KYOTO, JA",,,,,"  130",",,S",,,"   68","H,,S"
"JA000047759","1997-03-18","35.017","135.733","46.0","KYOTO, JA",,,,,"  167",",,S","   11",",,S","  109","H,,S"
"JA000047759","1997-03-19","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  127",",,S",,,"   85","H,,S"
"JA000047759","1997-03-20","35.017","135.733","46.0","KYOTO, JA",,,,,"  135",",,S",,,"   89","H,,S"
"JA000047759","1997-03-21","35.017","135.733","46.0","KYOTO, JA",,,,,"  146",",,S","   47",",,S","  109","H,,S"
"JA000047759","1997-03-22","35.017","135.733","46.0","KYOTO, JA","  109","B,,S",,,"  136",",,S",,,"   87","H,,S"
"JA000047759","1997-03-23","35.017","135.733","46.0","KYOTO, JA",,,,,"  152",",,S",,,"   78","H,,S"
"JA000047759","1997-03-24","35.017","135.733","46.0","KYOTO, JA","    5","B,,S",,,"   84",",,S",,,"   37","H,,S"
"JA000047759","1997-03-25","35.017","135.733","46.0","KYOTO, JA",,,,,"  158",",,S","   -3",",,S","   95","H,,S"
"JA000047759","1997-03-26","35.017","135.733","46.0","KYOTO, JA",,,,,"  191",",,S","   43",",,S","  131","H,,S"
"JA000047759","1997-03-27","35.017","135.733","46.0","KYOTO, JA",,,,,"  141",",,S",,,"   88","H,,S"
"JA000047759","1997-03-28","35.017","135.733","46.0","KYOTO, JA",,,,,"  187",",,S","   33",",,S","  134","H,,S"
"JA000047759","1997-03-29","35.017","135.733","46.0","KYOTO, JA","  211","B,,S",,,"  139",",,S","  106",",,S","  131","H,,S"
"JA000047759","1997-03-30","35.017","135.733","46.0","KYOTO, JA",,,,,,,,,"   79","H,,S"
"JA000047759","1997-03-31","35.017","135.733","46.0","KYOTO, JA",,,,,"  148",",,S",,,"   86","H,,S"
"JA000047759","1997-04-01","35.017","135.733","46.0","KYOTO, JA",,,,,"  182",",,S","   35",",,S","  120","H,,S"
"JA000047759","1997-04-02","35.017","135.733","46.0","KYOTO, JA",,,,,"  149",",,S",,,"  124","H,,S"
"JA000047759","1997-04-03","35.017","135.733","46.0","KYOTO, JA","  160","B,,S",,,"  183",",,S","  113",",,S","  156","H,,S"
"JA000047759","1997-04-04","35.017","135.733","46.0","KYOTO, JA","   51","B,,S",,,"  185",",,S","  131",",,S","  155","H,,S"
"JA000047759","1997-04-05","35.017","135.733","46.0","KYOTO, JA","  381","B,,S",,,"  193",",,S",,,"  154","H,,S"
"JA000047759","1997-04-06","35.017","135.733","46.0","KYOTO, JA","  160","B,,S",,,"  163",",,S",,,"  143","H,,S"
"JA000047759","1997-04-07","35.017","135.733","46.0","KYOTO, JA","   41","B,,S",,,"  145",",,S",,,"  109","H,,S"
"JA000047759","1997-04-08","35.017","135.733","46.0","KYOTO, JA",,,,,"  197",",,S","   79",",,S","  141","H,,S"
"JA000047759","1997-04-09","35.017","135.733","46.0","KYOTO, JA","    0","B,,S",,,"  209",",,S",,,"  129","H,,S"
"JA000047759","1997-04-10","35.017","135.733","46.0","KYOTO, JA",,,,,"  197",",,S",,,"  130","H,,S"
"JA000047759","1997-04-11","35.017","135.733","46.0","KYOTO, JA",,,,,"  199",",,S",,,"  118","H,,S"
"JA000047759","1997-04-12","35.017","135.733","46.0","KYOTO, JA",,,,,"  208",",,S","   54",",,S","  138","H,,S"
"JA000047759","1997-04-13","35.017","135.733","46.0","KYOTO, JA",,,,,"  224",",,S","   76",",,S","  156","H,,S"
"JA000047759","1997-04-14","35.017","135.733","46.0","KYOTO, JA",,,,,"  235",",,S","   83",",,S","  174","H,,S"
"JA000047759","1997-04-15","35.017","135.733","46.0","KYOTO, JA",,,,,"  163",",,S",,,"  109","H,,S"
"JA000047759","1997-04-16","35.017","135.733","46.0","KYOTO, JA",,,,,"  192",",,S",,,"  112","H,,S"
"JA000047759","1997-04-17","35.017","135.733","46.0","KYOTO, JA",,,,,"  210",",,S",,,"  164","H,,S"
"JA000047759","1997-04-18","35.017","135.733","46.0","KYOTO, JA",,,,,"  229",",,S",,,"  156","H,,S"
"JA000047759","1997-04-19","35.017","135.733","46.0","KYOTO, JA",,,,,"  210",",,S",,,"  136","H,,S"
"JA000047759","1997-04-20","35.017","135.733","46.0","KYOTO, JA",,,,,,,"   67",",,S","  172","H,,S"
"JA000047759","1997-04-21","35.017","135.733","46.0","KYOTO, JA",,,,,"  178",",,S","  129",",,S","  152","H,,S"
"JA000047759","1997-04-22","35.017","135.733","46.0","KYOTO, JA","   79","B,,S",,,"  219",",,S",,,"  167","H,,S"
"JA000047759","1997-04-23","35.017","135.733","46.0","KYOTO, JA","   20","B,,S",,,"  154",",,S",,,"  108","H,,S"
"JA000047759","1997-04-24","35.017","135.733","46.0","KYOTO, JA",,,,,"  180",",,S",,,"  115","H,,S"
"JA000047759","1997-04-25","35.017","135.733","46.0","KYOTO, JA",,,,,"  208",",,S","   58",",,S","  142","H,,S"
"JA000047759","1997-04-26","35.017","135.733","46.0","KYOTO, JA",,,,,"  228",",,S","   69",",,S","  157","H,,S"
"JA000047759","1997-04-27","35.017","135.733","46.0","KYOTO, JA",,,,,"  250",",,S","   83",",,S","  194","H,,S"
"JA000047759","1997-04-28","35.017","135.733","46.0","KYOTO, JA","  140","B,,S",,,"  184",",,S",,,"  161","H,,S"
"JA000047759","1997-04-29","35.017","135.733","46.0","KYOTO, JA",,,,,"  257",",,S",,,"  191","H,,S"
"JA000047759","1997-04-30","35.017","135.733","46.0","KYOTO, JA","   46","B,,S",,,"  200",",,S",,,"  159","H,,S"
"JA000047759","1997-05-01","35.017","135.733","46.0","KYOTO, JA",,,,,,,"  109",",,S","  194","H,,S"
"JA000047759","1997-05-02","35.017","135.733","46.0","KYOTO, JA",,,,,"  259",",,S","  143",",,S","  214","H,,S"
"JA000047759","1997-05-03","35.017","135.733","46.0","KYOTO, JA","   81","B,,S",,,"  230",",,S",,,"  183","H,,S"
"JA000047759","1997-05-04","35.017","135.733","46.0","KYOTO, JA",,,,,"  267",",,S","  157",",,S","  214","H,,S"
"JA000047759","1997-05-05","35.017","135.733","46.0","KYOTO, JA","   51","B,,S",,,,,"  178",",,S","  221","H,,S"
"JA000047759","1997-05-06","35.017","135.733","46.0","KYOTO, JA",,,,,"  323",",,S","  180",",,S","  251","H,,S"
